Hostname,Date,Value
CRI-WIN-SERVER1,03/11/2016 14:00:00,45.17
CRI-WIN-SERVER1,03/11/2016 13:00:00,45.15
CRI-WIN-SERVER1,03/11/2016 12:00:00,45.14
CRI-WIN-SERVER1,03/11/2016 11:00:00,45.14
CRI-WIN-SERVER1,03/11/2016 10:00:00,45.15
CRI-WIN-SERVER1,03/11/2016 09:00:00,45.17
CRI-WIN-SERVER1,03/11/2016 08:00:00,45.18
CRI-WIN-SERVER1,03/11/2016 07:00:00,45.16
CRI-WIN-SERVER1,03/11/2016 06:00:00,45.17
CRI-WIN-SERVER1,03/11/2016 05:00:00,45.14
CRI-WIN-SERVER1,03/11/2016 04:00:00,45.04
CRI-WIN-SERVER1,03/11/2016 03:00:00,45
CRI-WIN-SERVER1,03/11/2016 02:00:00,45
CRI-WIN-SERVER1,03/11/2016 01:00:00,45.02
CRI-WIN-SERVER1,03/11/2016 00:00:00,45.05
CRI-WIN-SERVER1,02/11/2016 23:00:00,45.04
CRI-WIN-SERVER1,02/11/2016 22:00:00,45.02
CRI-WIN-SERVER1,02/11/2016 21:00:00,45
CRI-WIN-SERVER1,02/11/2016 20:00:00,44.98
CRI-WIN-SERVER1,02/11/2016 19:00:00,44.94
CRI-WIN-SERVER1,02/11/2016 18:00:00,44.92
CRI-WIN-SERVER1,02/11/2016 17:00:00,44.92
CRI-WIN-SERVER1,02/11/2016 16:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 15:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 14:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 13:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 12:00:00,44.95
CRI-WIN-SERVER1,02/11/2016 11:00:00,44.94
CRI-WIN-SERVER1,02/11/2016 10:00:00,44.96
CRI-WIN-SERVER1,02/11/2016 09:00:00,44.95
CRI-WIN-SERVER1,02/11/2016 08:00:00,44.9
CRI-WIN-SERVER1,02/11/2016 07:00:00,44.9
CRI-WIN-SERVER1,02/11/2016 06:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 05:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 04:00:00,44.9
CRI-WIN-SERVER1,02/11/2016 03:00:00,44.89
CRI-WIN-SERVER1,02/11/2016 02:00:00,44.93
CRI-WIN-SERVER1,02/11/2016 01:00:00,44.94
CRI-WIN-SERVER1,02/11/2016 00:00:00,44.9
CRI-WIN-SERVER1,01/11/2016 23:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 22:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 21:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 20:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 19:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 18:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 17:00:00,44.92
CRI-WIN-SERVER1,01/11/2016 16:00:00,44.92
CRI-WIN-SERVER1,01/11/2016 15:00:00,44.9
CRI-WIN-SERVER1,01/11/2016 14:00:00,44.9
CRI-WIN-SERVER1,01/11/2016 13:00:00,44.91
CRI-WIN-SERVER1,01/11/2016 12:00:00,44.91
CRI-WIN-SERVER1,01/11/2016 11:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 10:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 09:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 08:00:00,44.89
CRI-WIN-SERVER1,01/11/2016 07:00:00,44.91
CRI-WIN-SERVER1,01/11/2016 06:00:00,44.91
CRI-WIN-SERVER1,01/11/2016 05:00:00,44.93
CRI-WIN-SERVER1,01/11/2016 04:00:00,44.95
CRI-WIN-SERVER1,01/11/2016 03:00:00,44.92
CRI-WIN-SERVER1,01/11/2016 02:00:00,44.88
CRI-WIN-SERVER1,01/11/2016 01:00:00,44.88
CRI-WIN-SERVER1,01/11/2016 00:00:00,45.01
CRI-WIN-SERVER1,31/10/2016 23:00:00,45.12
CRI-WIN-SERVER1,31/10/2016 22:00:00,45.08
CRI-WIN-SERVER1,31/10/2016 21:00:00,45.06
CRI-WIN-SERVER1,31/10/2016 20:00:00,45.08
CRI-WIN-SERVER1,31/10/2016 19:00:00,45.08
CRI-WIN-SERVER1,31/10/2016 18:00:00,45.09
CRI-WIN-SERVER1,31/10/2016 17:00:00,45.09
CRI-WIN-SERVER1,31/10/2016 16:00:00,45.06
CRI-WIN-SERVER1,31/10/2016 15:00:00,45.05
CRI-WIN-SERVER1,31/10/2016 14:00:00,45.07
CRI-WIN-SERVER1,31/10/2016 13:00:00,45.1
CRI-WIN-SERVER1,31/10/2016 12:00:00,45.1
CRI-WIN-SERVER1,31/10/2016 11:00:00,45.06
CRI-WIN-SERVER1,31/10/2016 10:00:00,45.09
CRI-WIN-SERVER1,31/10/2016 09:00:00,45.12
CRI-WIN-SERVER1,31/10/2016 08:00:00,45.08
CRI-WIN-SERVER1,31/10/2016 07:00:00,45.06
CRI-WIN-SERVER1,31/10/2016 06:00:00,45.07
CRI-WIN-SERVER1,31/10/2016 05:00:00,45.07
CRI-WIN-SERVER1,31/10/2016 04:00:00,45.06
CRI-WIN-SERVER1,31/10/2016 03:00:00,45.06
CRI-WIN-SERVER1,31/10/2016 02:00:00,45.07
CRI-WIN-SERVER1,31/10/2016 01:00:00,45.08
CRI-WIN-SERVER1,31/10/2016 00:00:00,45.09
CRI-WIN-SERVER1,30/10/2016 23:00:00,45.07
CRI-WIN-SERVER1,30/10/2016 22:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 21:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 20:00:00,45.07
CRI-WIN-SERVER1,30/10/2016 19:00:00,45.08
CRI-WIN-SERVER1,30/10/2016 18:00:00,45.1
CRI-WIN-SERVER1,30/10/2016 17:00:00,45.1
CRI-WIN-SERVER1,30/10/2016 16:00:00,45.07
CRI-WIN-SERVER1,30/10/2016 15:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 14:00:00,45.06
CRI-WIN-SERVER1,30/10/2016 13:00:00,45.08
CRI-WIN-SERVER1,30/10/2016 12:00:00,45.06
CRI-WIN-SERVER1,30/10/2016 11:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 10:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 09:00:00,45.04
CRI-WIN-SERVER1,30/10/2016 08:00:00,45.04
CRI-WIN-SERVER1,30/10/2016 07:00:00,45.06
CRI-WIN-SERVER1,30/10/2016 06:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 05:00:00,45.03
CRI-WIN-SERVER1,30/10/2016 04:00:00,45.06
CRI-WIN-SERVER1,30/10/2016 03:00:00,45.07
CRI-WIN-SERVER1,30/10/2016 02:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 01:00:00,45.05
CRI-WIN-SERVER1,30/10/2016 00:00:00,45.05
CRI-WIN-SERVER1,29/10/2016 23:00:00,45.04
CRI-WIN-SERVER1,29/10/2016 22:00:00,45.04
CRI-WIN-SERVER1,29/10/2016 21:00:00,45.06
CRI-WIN-SERVER1,29/10/2016 20:00:00,45.06
CRI-WIN-SERVER1,29/10/2016 19:00:00,45.04
CRI-WIN-SERVER1,29/10/2016 18:00:00,45.07
CRI-WIN-SERVER1,29/10/2016 17:00:00,45.07
CRI-WIN-SERVER1,29/10/2016 16:00:00,45.06
CRI-WIN-SERVER1,29/10/2016 15:00:00,45.07
CRI-WIN-SERVER1,29/10/2016 14:00:00,45.06
CRI-WIN-SERVER1,29/10/2016 13:00:00,45.06
CRI-WIN-SERVER1,29/10/2016 12:00:00,45.06
CRI-WIN-SERVER1,29/10/2016 11:00:00,45.05
CRI-WIN-SERVER1,29/10/2016 10:00:00,45.07
CRI-WIN-SERVER1,29/10/2016 09:00:00,45.09
CRI-WIN-SERVER1,29/10/2016 08:00:00,45.08
CRI-WIN-SERVER1,29/10/2016 07:00:00,45.05
CRI-WIN-SERVER1,29/10/2016 06:00:00,45.02
CRI-WIN-SERVER1,29/10/2016 05:00:00,45.03
CRI-WIN-SERVER1,29/10/2016 04:00:00,45.03
CRI-WIN-SERVER1,29/10/2016 03:00:00,45.02
CRI-WIN-SERVER1,29/10/2016 02:00:00,45.04
CRI-WIN-SERVER1,29/10/2016 01:00:00,45.04
CRI-WIN-SERVER1,29/10/2016 00:00:00,45.02
CRI-WIN-SERVER1,28/10/2016 23:00:00,45.04
CRI-WIN-SERVER1,28/10/2016 22:00:00,45.07
CRI-WIN-SERVER1,28/10/2016 21:00:00,45.07
CRI-WIN-SERVER1,28/10/2016 20:00:00,45.05
CRI-WIN-SERVER1,28/10/2016 19:00:00,45.03
CRI-WIN-SERVER1,28/10/2016 18:00:00,45.07
CRI-WIN-SERVER1,28/10/2016 17:00:00,45.07
CRI-WIN-SERVER1,28/10/2016 16:00:00,45.02
CRI-WIN-SERVER1,28/10/2016 15:00:00,45.03
CRI-WIN-SERVER1,28/10/2016 14:00:00,45.03
CRI-WIN-SERVER1,28/10/2016 13:00:00,45.02
CRI-WIN-SERVER1,28/10/2016 12:00:00,45
CRI-WIN-SERVER1,28/10/2016 11:00:00,45
CRI-WIN-SERVER1,28/10/2016 10:00:00,45.03
CRI-WIN-SERVER1,28/10/2016 09:00:00,45.03
CRI-WIN-SERVER1,28/10/2016 08:00:00,45
CRI-WIN-SERVER1,28/10/2016 07:00:00,44.99
CRI-WIN-SERVER1,28/10/2016 06:00:00,44.97
CRI-WIN-SERVER1,28/10/2016 05:00:00,44.99
CRI-WIN-SERVER1,28/10/2016 04:00:00,44.99
CRI-WIN-SERVER1,28/10/2016 03:00:00,44.97
CRI-WIN-SERVER1,28/10/2016 02:00:00,45
CRI-WIN-SERVER1,28/10/2016 01:00:00,45
CRI-WIN-SERVER1,28/10/2016 00:00:00,44.97
CRI-WIN-SERVER1,27/10/2016 23:00:00,44.96
CRI-WIN-SERVER1,27/10/2016 22:00:00,44.96
CRI-WIN-SERVER1,27/10/2016 21:00:00,44.94
CRI-WIN-SERVER1,27/10/2016 20:00:00,44.96
CRI-WIN-SERVER1,27/10/2016 19:00:00,44.95
CRI-WIN-SERVER1,27/10/2016 18:00:00,44.97
CRI-WIN-SERVER1,27/10/2016 17:00:00,44.99
CRI-WIN-SERVER1,27/10/2016 16:00:00,44.99
CRI-WIN-SERVER1,27/10/2016 15:00:00,45
CRI-WIN-SERVER1,27/10/2016 14:00:00,44.98
CRI-WIN-SERVER1,27/10/2016 13:00:00,44.98
CRI-WIN-SERVER1,27/10/2016 12:00:00,44.96
CRI-WIN-SERVER1,27/10/2016 11:00:00,44.94
CRI-WIN-SERVER1,27/10/2016 10:00:00,44.96
CRI-WIN-SERVER1,27/10/2016 09:00:00,44.98
CRI-WIN-SERVER1,27/10/2016 08:00:00,44.97
CRI-WIN-SERVER1,27/10/2016 07:00:00,44.94
CRI-WIN-SERVER1,27/10/2016 06:00:00,44.95
CRI-WIN-SERVER1,27/10/2016 05:00:00,44.95
CRI-WIN-SERVER1,27/10/2016 04:00:00,44.95
CRI-WIN-SERVER1,27/10/2016 03:00:00,44.99
CRI-WIN-SERVER1,27/10/2016 02:00:00,45.01
CRI-WIN-SERVER1,27/10/2016 01:00:00,44.98
CRI-WIN-SERVER1,27/10/2016 00:00:00,44.94
CRI-WIN-SERVER1,26/10/2016 23:00:00,44.97
CRI-WIN-SERVER1,26/10/2016 22:00:00,44.98
CRI-WIN-SERVER1,26/10/2016 21:00:00,44.96
CRI-WIN-SERVER1,26/10/2016 20:00:00,44.96
CRI-WIN-SERVER1,26/10/2016 19:00:00,44.96
CRI-WIN-SERVER1,26/10/2016 18:00:00,44.96
CRI-WIN-SERVER1,26/10/2016 17:00:00,44.95
CRI-WIN-SERVER1,26/10/2016 16:00:00,44.93
CRI-WIN-SERVER1,26/10/2016 15:00:00,44.92
CRI-WIN-SERVER1,26/10/2016 14:00:00,44.93
CRI-WIN-SERVER1,26/10/2016 13:00:00,44.93
CRI-WIN-SERVER1,26/10/2016 12:00:00,44.92
CRI-WIN-SERVER1,26/10/2016 11:00:00,44.91
CRI-WIN-SERVER1,26/10/2016 10:00:00,44.96
CRI-WIN-SERVER1,26/10/2016 09:00:00,44.97
CRI-WIN-SERVER1,26/10/2016 08:00:00,44.94
CRI-WIN-SERVER1,26/10/2016 07:00:00,44.93
CRI-WIN-SERVER1,26/10/2016 06:00:00,44.93
CRI-WIN-SERVER1,26/10/2016 05:00:00,44.93
CRI-WIN-SERVER1,26/10/2016 04:00:00,44.92
CRI-WIN-SERVER1,26/10/2016 03:00:00,44.92
CRI-WIN-SERVER1,26/10/2016 02:00:00,44.92
CRI-WIN-SERVER1,26/10/2016 01:00:00,44.92
CRI-WIN-SERVER1,26/10/2016 00:00:00,44.92
CRI-WIN-SERVER1,25/10/2016 23:00:00,44.93
CRI-WIN-SERVER1,25/10/2016 22:00:00,44.93
CRI-WIN-SERVER1,25/10/2016 21:00:00,44.92
CRI-WIN-SERVER1,25/10/2016 20:00:00,44.91
CRI-WIN-SERVER1,25/10/2016 19:00:00,44.91
CRI-WIN-SERVER1,25/10/2016 18:00:00,44.93
CRI-WIN-SERVER1,25/10/2016 17:00:00,44.92
CRI-WIN-SERVER1,25/10/2016 16:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 15:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 14:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 13:00:00,44.91
CRI-WIN-SERVER1,25/10/2016 12:00:00,44.91
CRI-WIN-SERVER1,25/10/2016 11:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 10:00:00,44.9
CRI-WIN-SERVER1,25/10/2016 09:00:00,44.9
CRI-WIN-SERVER1,25/10/2016 08:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 07:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 06:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 05:00:00,44.89
CRI-WIN-SERVER1,25/10/2016 04:00:00,44.9
CRI-WIN-SERVER1,25/10/2016 03:00:00,44.92
CRI-WIN-SERVER1,25/10/2016 02:00:00,44.94
CRI-WIN-SERVER1,25/10/2016 01:00:00,44.93
CRI-WIN-SERVER1,25/10/2016 00:00:00,44.92
CRI-WIN-SERVER1,24/10/2016 23:00:00,44.94
CRI-WIN-SERVER1,24/10/2016 22:00:00,44.92
CRI-WIN-SERVER1,24/10/2016 21:00:00,44.92
CRI-WIN-SERVER1,24/10/2016 20:00:00,44.94
CRI-WIN-SERVER1,24/10/2016 19:00:00,44.92
CRI-WIN-SERVER1,24/10/2016 18:00:00,44.91
CRI-WIN-SERVER1,24/10/2016 17:00:00,44.91
CRI-WIN-SERVER1,24/10/2016 16:00:00,44.89
CRI-WIN-SERVER1,24/10/2016 15:00:00,44.89
CRI-WIN-SERVER1,24/10/2016 14:00:00,44.9
CRI-WIN-SERVER1,24/10/2016 13:00:00,44.9
CRI-WIN-SERVER1,24/10/2016 12:00:00,44.91
CRI-WIN-SERVER1,24/10/2016 11:00:00,44.91
CRI-WIN-SERVER1,24/10/2016 10:00:00,44.89
CRI-WIN-SERVER1,24/10/2016 09:00:00,44.89
CRI-WIN-SERVER1,24/10/2016 08:00:00,44.9
CRI-WIN-SERVER1,24/10/2016 07:00:00,44.89
CRI-WIN-SERVER1,24/10/2016 06:00:00,44.9
CRI-WIN-SERVER1,24/10/2016 05:00:00,44.9
CRI-WIN-SERVER1,24/10/2016 04:00:00,44.88
CRI-WIN-SERVER1,24/10/2016 03:00:00,44.88
CRI-WIN-SERVER1,24/10/2016 02:00:00,44.91
CRI-WIN-SERVER1,24/10/2016 01:00:00,44.92
CRI-WIN-SERVER1,24/10/2016 00:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 23:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 22:00:00,44.89
CRI-WIN-SERVER1,23/10/2016 21:00:00,44.88
CRI-WIN-SERVER1,23/10/2016 20:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 19:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 18:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 17:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 16:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 15:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 14:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 13:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 12:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 11:00:00,44.88
CRI-WIN-SERVER1,23/10/2016 10:00:00,44.88
CRI-WIN-SERVER1,23/10/2016 09:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 08:00:00,44.85
CRI-WIN-SERVER1,23/10/2016 07:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 06:00:00,44.86
CRI-WIN-SERVER1,23/10/2016 05:00:00,44.85
CRI-WIN-SERVER1,23/10/2016 04:00:00,44.85
CRI-WIN-SERVER1,23/10/2016 03:00:00,44.87
CRI-WIN-SERVER1,23/10/2016 02:00:00,44.92
CRI-WIN-SERVER1,23/10/2016 01:00:00,44.92
CRI-WIN-SERVER1,23/10/2016 00:00:00,44.88
CRI-WIN-SERVER1,22/10/2016 23:00:00,44.87
CRI-WIN-SERVER1,22/10/2016 22:00:00,44.87
CRI-WIN-SERVER1,22/10/2016 21:00:00,44.84
CRI-WIN-SERVER1,22/10/2016 20:00:00,44.85
CRI-WIN-SERVER1,22/10/2016 19:00:00,44.86
CRI-WIN-SERVER1,22/10/2016 18:00:00,44.85
CRI-WIN-SERVER1,22/10/2016 17:00:00,44.88
CRI-WIN-SERVER1,22/10/2016 16:00:00,44.87
CRI-WIN-SERVER1,22/10/2016 15:00:00,44.85
CRI-WIN-SERVER1,22/10/2016 14:00:00,44.86
CRI-WIN-SERVER1,22/10/2016 13:00:00,44.86
CRI-WIN-SERVER1,22/10/2016 12:00:00,44.85
CRI-WIN-SERVER1,22/10/2016 11:00:00,44.84
CRI-WIN-SERVER1,22/10/2016 10:00:00,44.89
CRI-WIN-SERVER1,22/10/2016 09:00:00,44.89
CRI-WIN-SERVER1,22/10/2016 08:00:00,44.85
CRI-WIN-SERVER1,22/10/2016 07:00:00,44.84
CRI-WIN-SERVER1,22/10/2016 06:00:00,44.86
CRI-WIN-SERVER1,22/10/2016 05:00:00,44.87
CRI-WIN-SERVER1,22/10/2016 04:00:00,44.9
CRI-WIN-SERVER1,22/10/2016 03:00:00,44.87
CRI-WIN-SERVER1,22/10/2016 02:00:00,44.83
CRI-WIN-SERVER1,22/10/2016 01:00:00,44.83
CRI-WIN-SERVER1,22/10/2016 00:00:00,44.84
CRI-WIN-SERVER1,21/10/2016 23:00:00,44.84
CRI-WIN-SERVER1,21/10/2016 22:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 21:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 20:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 19:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 18:00:00,44.86
CRI-WIN-SERVER1,21/10/2016 17:00:00,44.86
CRI-WIN-SERVER1,21/10/2016 16:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 15:00:00,44.82
CRI-WIN-SERVER1,21/10/2016 14:00:00,44.84
CRI-WIN-SERVER1,21/10/2016 13:00:00,44.86
CRI-WIN-SERVER1,21/10/2016 12:00:00,44.84
CRI-WIN-SERVER1,21/10/2016 11:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 10:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 09:00:00,44.85
CRI-WIN-SERVER1,21/10/2016 08:00:00,44.87
CRI-WIN-SERVER1,21/10/2016 07:00:00,44.86
CRI-WIN-SERVER1,21/10/2016 06:00:00,44.84
CRI-WIN-SERVER1,21/10/2016 05:00:00,44.82
CRI-WIN-SERVER1,21/10/2016 04:00:00,44.82
CRI-WIN-SERVER1,21/10/2016 03:00:00,44.84
CRI-WIN-SERVER1,21/10/2016 02:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 01:00:00,44.83
CRI-WIN-SERVER1,21/10/2016 00:00:00,44.85
CRI-WIN-SERVER1,20/10/2016 23:00:00,44.85
CRI-WIN-SERVER1,20/10/2016 22:00:00,44.85
CRI-WIN-SERVER1,20/10/2016 21:00:00,44.84
CRI-WIN-SERVER1,20/10/2016 20:00:00,44.83
CRI-WIN-SERVER1,20/10/2016 19:00:00,44.84
CRI-WIN-SERVER1,20/10/2016 18:00:00,44.87
CRI-WIN-SERVER1,20/10/2016 17:00:00,44.88
CRI-WIN-SERVER1,20/10/2016 16:00:00,44.86
CRI-WIN-SERVER1,20/10/2016 15:00:00,44.83
CRI-WIN-SERVER1,20/10/2016 14:00:00,44.82
CRI-WIN-SERVER1,20/10/2016 13:00:00,44.82
CRI-WIN-SERVER1,20/10/2016 12:00:00,44.88
CRI-WIN-SERVER1,20/10/2016 11:00:00,44.94
CRI-WIN-SERVER1,20/10/2016 10:00:00,44.92
CRI-WIN-SERVER1,20/10/2016 09:00:00,44.91
CRI-WIN-SERVER1,20/10/2016 08:00:00,44.92
CRI-WIN-SERVER1,20/10/2016 07:00:00,44.91
CRI-WIN-SERVER1,20/10/2016 06:00:00,44.92
CRI-WIN-SERVER1,20/10/2016 05:00:00,44.95
CRI-WIN-SERVER1,20/10/2016 04:00:00,44.95
CRI-WIN-SERVER1,20/10/2016 03:00:00,44.92
CRI-WIN-SERVER1,20/10/2016 02:00:00,44.95
CRI-WIN-SERVER1,20/10/2016 01:00:00,44.95
CRI-WIN-SERVER1,20/10/2016 00:00:00,44.93
CRI-WIN-SERVER1,19/10/2016 23:00:00,44.94
CRI-WIN-SERVER1,19/10/2016 22:00:00,44.94
CRI-WIN-SERVER1,19/10/2016 21:00:00,44.92
CRI-WIN-SERVER1,19/10/2016 20:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 19:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 18:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 17:00:00,44.91
CRI-WIN-SERVER1,19/10/2016 16:00:00,44.91
CRI-WIN-SERVER1,19/10/2016 15:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 14:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 13:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 12:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 11:00:00,44.9
CRI-WIN-SERVER1,19/10/2016 10:00:00,44.94
CRI-WIN-SERVER1,19/10/2016 09:00:00,44.93
CRI-WIN-SERVER1,19/10/2016 08:00:00,44.89
CRI-WIN-SERVER1,19/10/2016 07:00:00,44.88
CRI-WIN-SERVER1,19/10/2016 06:00:00,44.88
CRI-WIN-SERVER1,19/10/2016 05:00:00,44.87
CRI-WIN-SERVER1,19/10/2016 04:00:00,44.87
CRI-WIN-SERVER1,19/10/2016 03:00:00,44.87
CRI-WIN-SERVER1,19/10/2016 02:00:00,44.88
CRI-WIN-SERVER1,19/10/2016 01:00:00,44.88
CRI-WIN-SERVER1,19/10/2016 00:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 23:00:00,44.9
CRI-WIN-SERVER1,18/10/2016 22:00:00,44.91
CRI-WIN-SERVER1,18/10/2016 21:00:00,44.89
CRI-WIN-SERVER1,18/10/2016 20:00:00,44.92
CRI-WIN-SERVER1,18/10/2016 19:00:00,44.91
CRI-WIN-SERVER1,18/10/2016 18:00:00,44.91
CRI-WIN-SERVER1,18/10/2016 17:00:00,44.92
CRI-WIN-SERVER1,18/10/2016 16:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 15:00:00,44.89
CRI-WIN-SERVER1,18/10/2016 14:00:00,44.89
CRI-WIN-SERVER1,18/10/2016 13:00:00,44.86
CRI-WIN-SERVER1,18/10/2016 12:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 11:00:00,44.9
CRI-WIN-SERVER1,18/10/2016 10:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 09:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 08:00:00,44.9
CRI-WIN-SERVER1,18/10/2016 07:00:00,44.92
CRI-WIN-SERVER1,18/10/2016 06:00:00,44.92
CRI-WIN-SERVER1,18/10/2016 05:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 04:00:00,44.86
CRI-WIN-SERVER1,18/10/2016 03:00:00,44.86
CRI-WIN-SERVER1,18/10/2016 02:00:00,44.88
CRI-WIN-SERVER1,18/10/2016 01:00:00,44.9
CRI-WIN-SERVER1,18/10/2016 00:00:00,44.88
CRI-WIN-SERVER1,17/10/2016 23:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 22:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 21:00:00,44.85
CRI-WIN-SERVER1,17/10/2016 20:00:00,44.85
CRI-WIN-SERVER1,17/10/2016 19:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 18:00:00,44.9
CRI-WIN-SERVER1,17/10/2016 17:00:00,44.89
CRI-WIN-SERVER1,17/10/2016 16:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 15:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 14:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 13:00:00,44.9
CRI-WIN-SERVER1,17/10/2016 12:00:00,44.92
CRI-WIN-SERVER1,17/10/2016 11:00:00,44.87
CRI-WIN-SERVER1,17/10/2016 10:00:00,44.87
CRI-WIN-SERVER1,17/10/2016 09:00:00,44.87
CRI-WIN-SERVER1,17/10/2016 08:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 07:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 06:00:00,44.87
CRI-WIN-SERVER1,17/10/2016 05:00:00,44.88
CRI-WIN-SERVER1,17/10/2016 04:00:00,44.89
CRI-WIN-SERVER1,17/10/2016 03:00:00,44.87
CRI-WIN-SERVER1,17/10/2016 02:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 01:00:00,44.86
CRI-WIN-SERVER1,17/10/2016 00:00:00,44.85
CRI-WIN-SERVER1,16/10/2016 23:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 22:00:00,44.86
CRI-WIN-SERVER1,16/10/2016 21:00:00,44.84
CRI-WIN-SERVER1,16/10/2016 20:00:00,44.86
CRI-WIN-SERVER1,16/10/2016 19:00:00,44.86
CRI-WIN-SERVER1,16/10/2016 18:00:00,44.84
CRI-WIN-SERVER1,16/10/2016 17:00:00,44.83
CRI-WIN-SERVER1,16/10/2016 16:00:00,44.86
CRI-WIN-SERVER1,16/10/2016 15:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 14:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 13:00:00,44.89
CRI-WIN-SERVER1,16/10/2016 12:00:00,44.85
CRI-WIN-SERVER1,16/10/2016 11:00:00,44.86
CRI-WIN-SERVER1,16/10/2016 10:00:00,44.9
CRI-WIN-SERVER1,16/10/2016 09:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 08:00:00,44.84
CRI-WIN-SERVER1,16/10/2016 07:00:00,44.84
CRI-WIN-SERVER1,16/10/2016 06:00:00,44.86
CRI-WIN-SERVER1,16/10/2016 05:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 04:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 03:00:00,44.85
CRI-WIN-SERVER1,16/10/2016 02:00:00,44.85
CRI-WIN-SERVER1,16/10/2016 01:00:00,44.87
CRI-WIN-SERVER1,16/10/2016 00:00:00,44.89
CRI-WIN-SERVER1,15/10/2016 23:00:00,44.89
CRI-WIN-SERVER1,15/10/2016 22:00:00,44.85
CRI-WIN-SERVER1,15/10/2016 21:00:00,44.83
CRI-WIN-SERVER1,15/10/2016 20:00:00,44.82
